M-D,M,D,1981_SWE_in,1982_SWE_in,1983_SWE_in,1984_SWE_in,1985_SWE_in,1986_SWE_in,1987_SWE_in,1988_SWE_in,1989_SWE_in,1990_SWE_in,1991_SWE_in,1992_SWE_in,1993_SWE_in,1994_SWE_in,1995_SWE_in,1996_SWE_in,1997_SWE_in,1998_SWE_in,1999_SWE_in,2000_SWE_in,2001_SWE_in,2002_SWE_in,2003_SWE_in,2004_SWE_in,2005_SWE_in,2006_SWE_in,2007_SWE_in,2008_SWE_in,2009_SWE_in,2010_SWE_in,2011_SWE_in,2012_SWE_in,2013_SWE_in,2014_SWE_in,2015_SWE_in,2016_SWE_in,2017_SWE_in,2018_SWE_in,2019_SWE_in,2020_SWE_in,2021_SWE_in,2022_SWE_in,2023_SWE_in,2024_SWE_in,2025_SWE_in,2026_SWE_in,min,Q10,Q25,mean,median,Q75,Q90,max,date
04-12,4,12,0.12450006723,0.24380013165199996,0.28960015638400005,0.330200178308,0.20070010837799998,0.340400183816,0.09650005211,0.271800146772,0.198100106974,0.198100106974,0.19050010287,0.198100106974,0.31750017145000003,0.218400117936,0.086400046656,0.3150001701,0.299700161838,0.170200091908,0.15750008505,0.25150013581,0.226100122094,0.06350003429000001,0.28700015498,0.020300010961999997,0.198100106974,0.213400115236,0.13210007133399998,0.292100157734,0.26420014266799996,0.17270009325799998,0.42420022906800003,0.0,0.175300094662,0.312400168696,0.13970007543799998,0.23880012895200003,0.195600105624,0.25650013851000003,0.226100122094,0.261600141264,0.16760009050400002,0.16760009050400002,0.30730016594200005,0.228600123444,0.218400117936,,0.0,0.107700058158,0.170200091908,0.2152823384746222,0.218400117936,0.271800146772,0.3139601695384,0.42420022906800003,2023-04-12
04-13,4,13,0.104100056214,0.241300130302,0.294600159084,0.340400183816,0.18540010011600003,0.335300181062,0.09650005211,0.261600141264,0.195600105624,0.198100106974,0.195600105624,0.19300010422,0.330200178308,0.218400117936,0.086400046656,0.332700179658,0.304800164592,0.170200091908,0.149900080946,0.24380013165199996,0.228600123444,0.053300028782,0.276900149526,0.025400013716,0.195600105624,0.20070010837799998,0.13210007133399998,0.294600159084,0.261600141264,0.16760009050400002,0.42160022766399996,0.0,0.175300094662,0.312400168696,0.13460007268399998,0.23370012619799999,0.18030009736199998,0.246400133056,0.231100124794,0.26420014266799996,0.16260008780399998,0.170200091908,0.294600159084,0.22350012068999997,0.208300112482,,0.0,0.0995400537516,0.170200091908,0.21273567043275554,0.208300112482,0.26420014266799996,0.32308017446320003,0.42160022766399996,2023-04-13
04-14,4,14,0.09650005211,0.241300130302,0.294600159084,0.340400183816,0.18540010011600003,0.335300181062,0.09650005211,0.246400133056,0.19300010422,0.19300010422,0.198100106974,0.175300094662,0.332700179658,0.218400117936,0.078700042498,0.335300181062,0.31750017145000003,0.170200091908,0.14220007678799998,0.231100124794,0.228600123444,0.027900015065999997,0.26670014401799996,0.017800009611999998,0.18290009876600002,0.18290009876600002,0.13460007268399998,0.297200160488,0.259100139914,0.16760009050400002,0.431800233172,0.0,0.18800010152,0.322600174204,0.114300061722,0.22350012068999997,0.165100089154,0.246400133056,0.23370012619799999,0.26920014536799997,0.15750008505,0.17270009325799998,0.28960015638400005,0.208300112482,0.198100106974,,0.0,0.09650005211,0.16760009050400002,0.20906677956266664,0.198100106974,0.26670014401799996,0.3286601774764,0.431800233172,2023-04-14
04-15,4,15,0.078700042498,0.23880012895200003,0.294600159084,0.340400183816,0.18540010011600003,0.335300181062,0.09650005211,0.236200127548,0.18290009876600002,0.18540010011600003,0.198100106974,0.165100089154,0.335300181062,0.218400117936,0.07110003839399999,0.34540018651599996,0.322600174204,0.175300094662,0.147300079542,0.22100011934000002,0.231100124794,0.015200008207999998,0.259100139914,0.017800009611999998,0.170200091908,0.16760009050400002,0.13210007133399998,0.297200160488,0.25400013716000003,0.15750008505,0.43690023592599997,0.0,0.18800010152,0.32770017695799997,0.09400005076,0.213400115236,0.14480007819200003,0.246400133056,0.231100124794,0.26920014536799997,0.154900083646,0.175300094662,0.294600159084,0.198100106974,0.19300010422,,0.0,0.0848200458028,0.15750008505,0.20540011091599994,0.198100106974,0.259100139914,0.3322601794204,0.43690023592599997,2023-04-15
04-16,4,16,0.06100003294,0.23370012619799999,0.294600159084,0.34290018516599996,0.13970007543799998,0.335300181062,0.073700039798,0.231100124794,0.16260008780399998,0.165100089154,0.198100106974,0.1600000864,0.337800182412,0.208300112482,0.068600037044,0.34540018651599996,0.31750017145000003,0.18030009736199998,0.15750008505,0.213400115236,0.226100122094,0.007600004103999999,0.27940015087599995,0.020300010961999997,0.1600000864,0.175300094662,0.116800063072,0.28960015638400005,0.23880012895200003,0.14480007819200003,0.434300234522,0.0,0.22100011934000002,0.32770017695799997,0.09400005076,0.208300112482,0.13210007133399998,0.23880012895200003,0.228600123444,0.26920014536799997,0.15750008505,0.177800096012,0.294600159084,0.18800010152,0.18030009736199998,,0.0,0.0706400381456,0.15750008505,0.20083344178333332,0.198100106974,0.26920014536799997,0.3322601794204,0.434300234522,2023-04-16
04-17,4,17,0.040600021923999995,0.226100122094,0.294600159084,0.34290018516599996,0.12450006723,0.335300181062,0.06350003429000001,0.226100122094,0.147300079542,0.154900083646,0.198100106974,0.1600000864,0.34290018516599996,0.19050010287,0.06350003429000001,0.34540018651599996,0.30730016594200005,0.18030009736199998,0.1600000864,0.226100122094,0.213400115236,0.0,0.28190015222599996,0.020300010961999997,0.147300079542,0.1600000864,0.106700057618,0.28700015498,0.23880012895200003,0.13460007268399998,0.44200023868000005,0.007600004103999999,0.226100122094,0.32770017695799997,0.09910005351399999,0.208300112482,0.114300061722,0.231100124794,0.22350012068999997,0.28190015222599996,0.15750008505,0.177800096012,0.294600159084,0.203200109728,0.17270009325799998,,0.0,0.06350003429000001,0.147300079542,0.19749566220315554,0.198100106974,0.28190015222599996,0.3322601794204,0.44200023868000005,2023-04-17
04-18,4,18,0.027900015065999997,0.22350012068999997,0.294600159084,0.332700179658,0.11940006447600002,0.337800182412,0.055900030186,0.208300112482,0.12700006858000001,0.149900080946,0.18800010152,0.16260008780399998,0.34290018516599996,0.17270009325799998,0.07110003839399999,0.337800182412,0.294600159084,0.18290009876600002,0.147300079542,0.22100011934000002,0.198100106974,0.0,0.27940015087599995,0.020300010961999997,0.13210007133399998,0.13970007543799998,0.101600054864,0.28700015498,0.25400013716000003,0.13460007268399998,0.454700245538,0.005100002754000001,0.23370012619799999,0.32770017695799997,0.11940006447600002,0.218400117936,0.09400005076,0.231100124794,0.215900116586,0.294600159084,0.16260008780399998,0.18540010011600003,0.28700015498,0.218400117936,0.1600000864,,0.0,0.0619800334692,0.13210007133399998,0.19450454947684442,0.18800010152,0.27940015087599995,0.330700178578,0.454700245538,2023-04-18
04-19,4,19,0.015200008207999998,0.218400117936,0.294600159084,0.332700179658,0.104100056214,0.34290018516599996,0.045700024677999995,0.203200109728,0.111800060372,0.13210007133399998,0.18290009876600002,0.175300094662,0.35310019067400006,0.1600000864,0.07110003839399999,0.332700179658,0.28190015222599996,0.18030009736199998,0.13210007133399998,0.21080011383199998,0.18540010011600003,0.0,0.28960015638400005,0.020300010961999997,0.12190006582599998,0.14480007819200003,0.09400005076,0.28700015498,0.259100139914,0.11940006447600002,0.459700248238,0.0,0.23880012895200003,0.3200001728,0.13210007133399998,0.218400117936,0.08130004390199999,0.228600123444,0.208300112482,0.294600159084,0.16260008780399998,0.18030009736199998,0.28190015222599996,0.218400117936,0.16260008780399998,,0.0,0.0558600301644,0.12190006582599998,0.19088899196888884,0.18290009876600002,0.28190015222599996,0.3276201769148,0.459700248238,2023-04-19
04-20,4,20,0.010200005508000001,0.218400117936,0.294600159084,0.332700179658,0.13210007133399998,0.34540018651599996,0.03300001782,0.18540010011600003,0.09140004935599999,0.116800063072,0.18030009736199998,0.17270009325799998,0.36070019477799997,0.14480007819200003,0.08130004390199999,0.340400183816,0.26920014536799997,0.177800096012,0.11940006447600002,0.208300112482,0.16760009050400002,0.0,0.28960015638400005,0.020300010961999997,0.111800060372,0.14220007678799998,0.086400046656,0.28190015222599996,0.261600141264,0.109200058968,0.452100244134,0.0,0.248900134406,0.309900167346,0.13210007133399998,0.218400117936,0.08130004390199999,0.218400117936,0.195600105624,0.30730016594200005,0.16260008780399998,0.16760009050400002,0.28190015222599996,0.218400117936,0.165100089154,,0.0,0.05232002825280001,0.116800063072,0.1876689902300889,0.177800096012,0.26920014536799997,0.3235801747332,0.452100244134,2023-04-20
04-21,4,21,0.00250000135,0.215900116586,0.302300163242,0.332700179658,0.137200074088,0.3480001879199999,0.03300001782,0.18540010011600003,0.073700039798,0.101600054864,0.177800096012,0.165100089154,0.36580019753200005,0.13970007543799998,0.08130004390199999,0.34290018516599996,0.271800146772,0.18540010011600003,0.109200058968,0.218400117936,0.165100089154,0.0,0.28700015498,0.020300010961999997,0.106700057618,0.12950006993,0.06600003564,0.26920014536799997,0.25400013716000003,0.101600054864,0.462300249642,0.0,0.25650013851000003,0.292100157734,0.13210007133399998,0.218400117936,0.078700042498,0.22100011934000002,0.175300094662,0.30730016594200005,0.16260008780399998,0.16260008780399998,0.274300148122,0.215900116586,0.16260008780399998,,0.0,0.04620002494800001,0.106700057618,0.18468454417404445,0.175300094662,0.26920014536799997,0.3225401741716,0.462300249642,2023-04-21
04-22,4,22,0.0,0.213400115236,0.312400168696,0.332700179658,0.13970007543799998,0.34540018651599996,0.020300010961999997,0.170200091908,0.050800027432,0.088900048006,0.175300094662,0.165100089154,0.36320019612800003,0.11940006447600002,0.08130004390199999,0.3480001879199999,0.26420014266799996,0.177800096012,0.109200058968,0.213400115236,0.165100089154,0.0,0.276900149526,0.020300010961999997,0.106700057618,0.114300061722,0.06350003429000001,0.25650013851000003,0.23880012895200003,0.09650005211,0.472400255096,0.0,0.25650013851000003,0.28700015498,0.13210007133399998,0.22100011934000002,0.09140004935599999,0.22350012068999997,0.170200091908,0.302300163242,0.16260008780399998,0.14480007819200003,0.27940015087599995,0.218400117936,0.152400082296,,0.0,0.03250001755000001,0.106700057618,0.18096231994182221,0.170200091908,0.25650013851000003,0.32458017527320004,0.472400255096,2023-04-22
04-23,4,23,0.0,0.213400115236,0.322600174204,0.332700179658,0.13970007543799998,0.330200178308,0.007600004103999999,0.16760009050400002,0.022900012366000002,0.073700039798,0.170200091908,0.165100089154,0.35310019067400006,0.101600054864,0.08130004390199999,0.3480001879199999,0.26920014536799997,0.165100089154,0.109200058968,0.20070010837799998,0.175300094662,0.0,0.271800146772,0.03300001782,0.101600054864,0.09400005076,0.06100003294,0.246400133056,0.226100122094,0.09650005211,0.472400255096,0.0,0.259100139914,0.26670014401799996,0.13210007133399998,0.215900116586,0.09140004935599999,0.21080011383199998,0.17270009325799998,0.297200160488,0.1600000864,0.13210007133399998,0.28190015222599996,0.21080011383199998,0.147300079542,,0.0,0.026940014547600005,0.09650005211,0.17622231738222224,0.16760009050400002,0.259100139914,0.3271601766664,0.472400255096,2023-04-23
04-24,4,24,0.0,0.18800010152,0.322600174204,0.332700179658,0.14220007678799998,0.32770017695799997,0.0,0.17270009325799998,0.0,0.06600003564,0.165100089154,0.165100089154,0.35050018927,0.08380004525200001,0.08380004525200001,0.3480001879199999,0.274300148122,0.149900080946,0.106700057618,0.20570011107800001,0.175300094662,0.0,0.292100157734,0.03050001647,0.086400046656,0.076200041148,0.06100003294,0.23370012619799999,0.20570011107800001,0.11940006447600002,0.482600260604,0.0,0.26420014266799996,0.259100139914,0.13210007133399998,0.198100106974,0.078700042498,0.203200109728,0.16260008780399998,0.294600159084,0.1600000864,0.137200074088,0.28450015363,0.203200109728,0.13970007543799998,,0.0,0.012200006588000011,0.08380004525200001,0.17255342651213332,0.165100089154,0.259100139914,0.3256601758564,0.482600260604,2023-04-24
04-25,4,25,0.0,0.18030009736199998,0.322600174204,0.332700179658,0.14480007819200003,0.3200001728,0.0,0.170200091908,0.0,0.068600037044,0.154900083646,0.165100089154,0.355600192024,0.068600037044,0.078700042498,0.34290018516599996,0.28700015498,0.13460007268399998,0.086400046656,0.20570011107800001,0.170200091908,0.0,0.30730016594200005,0.03050001647,0.08380004525200001,0.073700039798,0.06350003429000001,0.22100011934000002,0.18540010011600003,0.11940006447600002,0.492800266112,0.0,0.26420014266799996,0.24380013165199996,0.13210007133399998,0.18290009876600002,0.078700042498,0.19050010287,0.152400082296,0.294600159084,0.15750008505,0.13970007543799998,0.271800146772,0.198100106974,0.12700006858000001,,0.0,0.012200006588000011,0.078700042498,0.16888009119519998,0.15750008505,0.24380013165199996,0.32156017364239997,0.492800266112,2023-04-25
04-26,4,26,0.0,0.17270009325799998,0.322600174204,0.335300181062,0.15750008505,0.31750017145000003,0.0,0.170200091908,0.0,0.073700039798,0.152400082296,0.16260008780399998,0.3480001879199999,0.08130004390199999,0.08380004525200001,0.3200001728,0.292100157734,0.12700006858000001,0.09400005076,0.215900116586,0.1600000864,0.0,0.299700161838,0.022900012366000002,0.08130004390199999,0.06600003564,0.050800027432,0.213400115236,0.175300094662,0.11940006447600002,0.497800268812,0.0,0.259100139914,0.228600123444,0.13970007543799998,0.177800096012,0.08130004390199999,0.177800096012,0.137200074088,0.302300163242,0.149900080946,0.14220007678799998,0.26420014266799996,0.18540010011600003,0.116800063072,,0.0,0.009160004946400008,0.08130004390199999,0.16612231192822222,0.15750008505,0.228600123444,0.31900017226,0.497800268812,2023-04-26
04-27,4,27,0.0,0.170200091908,0.322600174204,0.340400183816,0.154900083646,0.31750017145000003,0.0,0.175300094662,0.0,0.073700039798,0.152400082296,0.147300079542,0.340400183816,0.09140004935599999,0.086400046656,0.302300163242,0.302300163242,0.12700006858000001,0.101600054864,0.21080011383199998,0.147300079542,0.0,0.28960015638400005,0.020300010961999997,0.076200041148,0.048300026082,0.038100020574,0.213400115236,0.16760009050400002,0.11940006447600002,0.500400270216,0.0,0.25150013581,0.218400117936,0.14220007678799998,0.17270009325799998,0.08380004525200001,0.165100089154,0.12950006993,0.302300163242,0.137200074088,0.13210007133399998,0.259100139914,0.177800096012,0.09650005211,,0.0,0.008120004384800006,0.086400046656,0.1623400876636,0.147300079542,0.218400117936,0.3114201681668,0.500400270216,2023-04-27
04-28,4,28,0.0,0.16760009050400002,0.322600174204,0.3480001879199999,0.14480007819200003,0.322600174204,0.0,0.16760009050400002,0.0,0.08380004525200001,0.154900083646,0.13210007133399998,0.3200001728,0.09910005351399999,0.086400046656,0.299700161838,0.28700015498,0.116800063072,0.09650005211,0.195600105624,0.12950006993,0.0,0.28450015363,0.015200008207999998,0.08380004525200001,0.025400013716,0.012700006858,0.218400117936,0.170200091908,0.109200058968,0.5029002715659999,0.0,0.241300130302,0.22350012068999997,0.14220007678799998,0.17270009325799998,0.09400005076,0.149900080946,0.116800063072,0.299700161838,0.13460007268399998,0.12450006723,0.26420014266799996,0.195600105624,0.078700042498,,0.0,0.005080002743200005,0.086400046656,0.15854675228186665,0.14220007678799998,0.22350012068999997,0.31188016841520005,0.5029002715659999,2023-04-28
04-29,4,29,0.0,0.165100089154,0.322600174204,0.3480001879199999,0.14480007819200003,0.31750017145000003,0.0,0.1600000864,0.0,0.088900048006,0.16260008780399998,0.111800060372,0.309900167346,0.109200058968,0.09140004935599999,0.297200160488,0.28700015498,0.106700057618,0.09140004935599999,0.177800096012,0.12190006582599998,0.0,0.274300148122,0.007600004103999999,0.09400005076,0.017800009611999998,0.0,0.21080011383199998,0.149900080946,0.109200058968,0.50550027297,0.0,0.22350012068999997,0.228600123444,0.12450006723,0.17270009325799998,0.09910005351399999,0.13460007268399998,0.11940006447600002,0.28190015222599996,0.12950006993,0.111800060372,0.248900134406,0.198100106974,0.08130004390199999,,0.0,0.0,0.09140004935599999,0.1541511943527111,0.12950006993,0.22350012068999997,0.30482016460280004,0.50550027297,2023-04-29
04-30,4,30,0.0,0.165100089154,0.32510017555399995,0.35310019067400006,0.12950006993,0.297200160488,0.0,0.147300079542,0.0,0.09140004935599999,0.16760009050400002,0.086400046656,0.294600159084,0.111800060372,0.106700057618,0.297200160488,0.299700161838,0.09400005076,0.076200041148,0.15750008505,0.109200058968,0.0,0.26420014266799996,0.0,0.09910005351399999,0.007600004103999999,0.0,0.20070010837799998,0.12950006993,0.116800063072,0.5080002743200001,0.0,0.203200109728,0.236200127548,0.09910005351399999,0.177800096012,0.08130004390199999,0.116800063072,0.13970007543799998,0.26420014266799996,0.109200058968,0.109200058968,0.236200127548,0.20070010837799998,0.06600003564,,0.0,0.0,0.086400046656,0.14833563565675556,0.116800063072,0.203200109728,0.297200160488,0.5080002743200001,2023-04-30
05-01,5,1,0.0,0.165100089154,0.337800182412,0.35310019067400006,0.104100056214,0.276900149526,0.0,0.12950006993,0.0,0.09650005211,0.17270009325799998,0.06350003429000001,0.294600159084,0.111800060372,0.13970007543799998,0.297200160488,0.30730016594200005,0.08130004390199999,0.076200041148,0.13970007543799998,0.09140004935599999,0.0,0.261600141264,0.0,0.101600054864,0.0,0.0,0.19300010422,0.109200058968,0.12700006858000001,0.5080002743200001,0.0,0.208300112482,0.236200127548,0.07110003839399999,0.18290009876600002,0.08130004390199999,0.104100056214,0.147300079542,0.248900134406,0.088900048006,0.104100056214,0.22100011934000002,0.198100106974,0.068600037044,,0.0,0.0,0.076200041148,0.14443563355075556,0.111800060372,0.208300112482,0.2961601599264,0.5080002743200001,2023-05-01
05-02,5,2,0.0,0.12190006582599998,0.3480001879199999,0.358100193374,0.088900048006,0.259100139914,0.0,0.106700057618,0.0,0.08380004525200001,0.170200091908,0.038100020574,0.28450015363,0.114300061722,0.147300079542,0.297200160488,0.32510017555399995,0.073700039798,0.06600003564,0.12700006858000001,0.06350003429000001,0.0,0.261600141264,0.0,0.101600054864,0.0,0.0,0.18290009876600002,0.109200058968,0.12700006858000001,0.5105002756699999,0.0,0.22100011934000002,0.236200127548,0.055900030186,0.18290009876600002,0.076200041148,0.09400005076,0.147300079542,0.23370012619799999,0.07110003839399999,0.09400005076,0.208300112482,0.198100106974,0.06350003429000001,,0.0,0.0,0.06350003429000001,0.13885340831413334,0.109200058968,0.208300112482,0.29212015774480005,0.5105002756699999,2023-05-02
05-03,5,3,0.0,0.116800063072,0.3480001879199999,0.36580019753200005,0.068600037044,0.236200127548,0.0,0.09650005211,0.0,0.058400031536,0.16760009050400002,0.007600004103999999,0.26920014536799997,0.114300061722,0.16760009050400002,0.309900167346,0.332700179658,0.06600003564,0.07110003839399999,0.104100056214,0.076200041148,0.0,0.259100139914,0.0,0.09650005211,0.0,0.0,0.18800010152,0.104100056214,0.12950006993,0.513100277074,0.0,0.22100011934000002,0.226100122094,0.038100020574,0.18540010011600003,0.073700039798,0.09650005211,0.14220007678799998,0.215900116586,0.06350003429000001,0.09400005076,0.195600105624,0.198100106974,0.048300026082,,0.0,0.0,0.058400031536,0.13478451722804444,0.104100056214,0.198100106974,0.29362015855480006,0.513100277074,2023-05-03
05-04,5,4,0.0,0.104100056214,0.3480001879199999,0.375900202986,0.045700024677999995,0.22100011934000002,0.0,0.09650005211,0.0,0.053300028782,0.165100089154,0.0,0.26420014266799996,0.11940006447600002,0.177800096012,0.309900167346,0.332700179658,0.050800027432,0.06600003564,0.078700042498,0.073700039798,0.0,0.246400133056,0.0,0.088900048006,0.0,0.0,0.19300010422,0.09910005351399999,0.12450006723,0.5156002784239999,0.0,0.22100011934000002,0.218400117936,0.03050001647,0.175300094662,0.07110003839399999,0.109200058968,0.14220007678799998,0.20070010837799998,0.06350003429000001,0.08130004390199999,0.177800096012,0.195600105624,0.03050001647,,0.0,0.0,0.045700024677999995,0.13038673707546664,0.09910005351399999,0.195600105624,0.2916201574748001,0.5156002784239999,2023-05-04
05-05,5,5,0.0,0.09650005211,0.34290018516599996,0.37850020439,0.025400013716,0.16260008780399998,0.0,0.086400046656,0.0,0.048300026082,0.16260008780399998,0.0,0.24380013165199996,0.111800060372,0.177800096012,0.302300163242,0.322600174204,0.040600021923999995,0.06350003429000001,0.050800027432,0.078700042498,0.0,0.246400133056,0.0,0.078700042498,0.0,0.017800009611999998,0.19300010422,0.09400005076,0.12190006582599998,0.5156002784239999,0.0,0.22100011934000002,0.198100106974,0.017800009611999998,0.16260008780399998,0.040600021923999995,0.09650005211,0.13460007268399998,0.18030009736199998,0.06600003564,0.09650005211,0.165100089154,0.18800010152,0.012700006858,,0.0,0.0,0.025400013716,0.12316228872982224,0.09650005211,0.18030009736199998,0.27994015116760007,0.5156002784239999,2023-05-05
05-06,5,6,0.0,0.09400005076,0.340400183816,0.38350020709000004,0.0,0.18030009736199998,0.0,0.073700039798,0.0,0.038100020574,0.16260008780399998,0.0,0.23880012895200003,0.09650005211,0.175300094662,0.276900149526,0.299700161838,0.027900015065999997,0.073700039798,0.020300010961999997,0.076200041148,0.0,0.241300130302,0.0,0.06350003429000001,0.0,0.017800009611999998,0.18540010011600003,0.086400046656,0.106700057618,0.513100277074,0.0,0.22100011934000002,0.18290009876600002,0.0,0.14220007678799998,0.012700006858,0.078700042498,0.12450006723,0.177800096012,0.06600003564,0.09650005211,0.152400082296,0.177800096012,0.00250000135,,0.0,0.0,0.012700006858,0.11571339581853331,0.086400046656,0.177800096012,0.2626601418364001,0.513100277074,2023-05-06
05-07,5,7,0.0,0.09140004935599999,0.340400183816,0.386100208494,0.0,0.18030009736199998,0.0,0.050800027432,0.0,0.020300010961999997,0.154900083646,0.0,0.23880012895200003,0.078700042498,0.17270009325799998,0.25150013581,0.276900149526,0.03050001647,0.076200041148,0.005100002754000001,0.058400031536,0.0,0.241300130302,0.0,0.045700024677999995,0.0,0.022900012366000002,0.170200091908,0.050800027432,0.09910005351399999,0.497800268812,0.0,0.213400115236,0.165100089154,0.0,0.12700006858000001,0.0,0.06350003429000001,0.114300061722,0.16760009050400002,0.045700024677999995,0.08130004390199999,0.14220007678799998,0.165100089154,0.005100002754000001,,0.0,0.0,0.005100002754000001,0.1073578357509778,0.076200041148,0.16760009050400002,0.24742013360680004,0.497800268812,2023-05-07
05-08,5,8,0.0,0.08380004525200001,0.337800182412,0.388600209844,0.0,0.18030009736199998,0.0,0.043200023328,0.0,0.012700006858,0.14480007819200003,0.0,0.23880012895200003,0.050800027432,0.177800096012,0.241300130302,0.25150013581,0.03300001782,0.050800027432,0.00250000135,0.038100020574,0.0,0.22350012068999997,0.0,0.053300028782,0.0,0.017800009611999998,0.152400082296,0.020300010961999997,0.09140004935599999,0.47750025784999994,0.0,0.213400115236,0.154900083646,0.0,0.109200058968,0.0,0.043200023328,0.101600054864,0.152400082296,0.022900012366000002,0.055900030186,0.13460007268399998,0.17270009325799998,0.0,,0.0,0.0,0.0,0.09939560922915555,0.050800027432,0.154900083646,0.24030012976200002,0.47750025784999994,2023-05-08
05-09,5,9,0.0,0.076200041148,0.322600174204,0.388600209844,0.0,0.18030009736199998,0.0,0.040600021923999995,0.0,0.0,0.12450006723,0.0,0.23880012895200003,0.022900012366000002,0.19300010422,0.215900116586,0.231100124794,0.035600019223999996,0.025400013716,0.0,0.010200005508000001,0.0,0.228600123444,0.0,0.058400031536,0.0,0.0,0.137200074088,0.012700006858,0.08130004390199999,0.452100244134,0.0,0.215900116586,0.149900080946,0.010200005508000001,0.114300061722,0.0,0.025400013716,0.09650005211,0.14220007678799998,0.010200005508000001,0.045700024677999995,0.11940006447600002,0.177800096012,0.0,,0.0,0.0,0.0,0.09296671686866667,0.040600021923999995,0.149900080946,0.230100124254,0.452100244134,2023-05-09
05-10,5,10,0.0,0.06600003564,0.304800164592,0.388600209844,0.0,0.177800096012,0.0,0.043200023328,0.0,0.0,0.101600054864,0.0,0.23880012895200003,0.007600004103999999,0.208300112482,0.19050010287,0.208300112482,0.027900015065999997,0.012700006858,0.0,0.00250000135,0.0,0.24380013165199996,0.0,0.048300026082,0.0,0.0,0.13460007268399998,0.0,0.06100003294,0.434300234522,0.0,0.20570011107800001,0.147300079542,0.005100002754000001,0.12950006993,0.0,0.010200005508000001,0.09910005351399999,0.12190006582599998,0.0,0.017800009611999998,0.09910005351399999,0.177800096012,0.0,,0.0,0.0,0.0,0.08698004696919999,0.027900015065999997,0.147300079542,0.22660012236400007,0.434300234522,2023-05-10
05-11,5,11,0.007600004103999999,0.06100003294,0.294600159084,0.37080020023200005,0.0,0.17270009325799998,0.0,0.03300001782,0.0,0.0,0.078700042498,0.0,0.215900116586,0.0,0.20570011107800001,0.177800096012,0.18030009736199998,0.017800009611999998,0.020300010961999997,0.0,0.0,0.0,0.25150013581,0.0,0.022900012366000002,0.0,0.0,0.147300079542,0.0,0.06350003429000001,0.416600224964,0.0,0.195600105624,0.15750008505,0.0,0.13460007268399998,0.0,0.0,0.09650005211,0.109200058968,0.022900012366000002,0.005100002754000001,0.08130004390199999,0.177800096012,0.0,,0.0,0.0,0.0,0.08263337795533333,0.022900012366000002,0.15750008505,0.21182011438280002,0.416600224964,2023-05-11
05-12,5,12,0.012700006858,0.058400031536,0.28700015498,0.34540018651599996,0.0,0.149900080946,0.0,0.03300001782,0.0,0.0,0.055900030186,0.0,0.20070010837799998,0.0,0.20070010837799998,0.1600000864,0.170200091908,0.015200008207999998,0.005100002754000001,0.0,0.0,0.0,0.25150013581,0.0,0.020300010961999997,0.0,0.0,0.154900083646,0.0,0.076200041148,0.41150022221,0.0,0.18030009736199998,0.16260008780399998,0.0,0.13210007133399998,0.0,0.0,0.09140004935599999,0.09140004935599999,0.025400013716,0.0,0.07110003839399999,0.175300094662,0.0,,0.0,0.0,0.0,0.07862670912506667,0.020300010961999997,0.154900083646,0.20070010837799998,0.41150022221,2023-05-12
05-13,5,13,0.010200005508000001,0.06600003564,0.276900149526,0.32770017695799997,0.0,0.13970007543799998,0.0,0.012700006858,0.0,0.0,0.048300026082,0.0,0.177800096012,0.0,0.203200109728,0.137200074088,0.152400082296,0.0,0.005100002754000001,0.0,0.0,0.0,0.24380013165199996,0.0,0.017800009611999998,0.0,0.0,0.147300079542,0.0,0.08380004525200001,0.41400022355999994,0.0,0.1600000864,0.16260008780399998,0.0,0.12700006858000001,0.0,0.0,0.06600003564,0.086400046656,0.025400013716,0.0,0.050800027432,0.16260008780399998,0.0,,0.0,0.0,0.0,0.07343781743417778,0.012700006858,0.13970007543799998,0.19304010424160004,0.41400022355999994,2023-05-13
05-14,5,14,0.010200005508000001,0.08380004525200001,0.274300148122,0.28960015638400005,0.0,0.111800060372,0.0,0.007600004103999999,0.0,0.0,0.022900012366000002,0.0,0.154900083646,0.0,0.195600105624,0.111800060372,0.12700006858000001,0.0,0.005100002754000001,0.0,0.0,0.0,0.23370012619799999,0.0,0.010200005508000001,0.0,0.0,0.147300079542,0.0,0.08130004390199999,0.41150022221,0.0,0.13210007133399998,0.16260008780399998,0.0,0.111800060372,0.0,0.0,0.043200023328,0.06100003294,0.017800009611999998,0.0,0.025400013716,0.152400082296,0.0,,0.0,0.0,0.0,0.06633114692991111,0.010200005508000001,0.111800060372,0.18240009849600003,0.41150022221,2023-05-14
05-15,5,15,0.010200005508000001,0.086400046656,0.274300148122,0.25150013581,0.0,0.09910005351399999,0.0,0.005100002754000001,0.0,0.0,0.015200008207999998,0.0,0.137200074088,0.0,0.18540010011600003,0.088900048006,0.116800063072,0.0,0.00250000135,0.0,0.0,0.0,0.20570011107800001,0.0,0.0,0.0,0.0,0.149900080946,0.0,0.07110003839399999,0.393700212598,0.0,0.109200058968,0.16260008780399998,0.0,0.09140004935599999,0.0,0.0,0.022900012366000002,0.043200023328,0.00250000135,0.0,0.0,0.137200074088,0.005100002754000001,,0.0,0.0,0.0,0.05926892089408889,0.00250000135,0.09910005351399999,0.17628009519120005,0.393700212598,2023-05-15
